subj_nr	sent_nr	sent_pos	correct	answer_time	word_pos	word	RTfirstfix	RTfirstpass	RTrightbound	RTgopast
29	130	104	e	1936	10	young	0	0	0	0
29	130	104	e	1936	11	soldier.	180	380	380	636
29	131	26	-	NaN	1	He	0	0	0	0
29	131	26	-	NaN	2	called	0	0	0	0
29	131	26	-	NaN	3	earlier	232	232	632	1152
29	131	26	-	NaN	4	and	0	0	0	0
29	131	26	-	NaN	5	I	0	0	0	0
29	131	26	-	NaN	6	already	228	488	488	488
29	131	26	-	NaN	7	arranged	196	196	196	364
29	131	26	-	NaN	8	to	188	188	188	188
29	131	26	-	NaN	9	go	0	0	0	0
29	131	26	-	NaN	10	swimming	196	196	196	196
29	131	26	-	NaN	11	tomorrow.	168	356	356	504
29	132	28	c	4319	1	He	0	0	0	0
29	132	28	c	4319	2	drove	0	0	0	0
29	132	28	c	4319	3	his	0	0	0	0
29	132	28	c	4319	4	truck	0	0	0	0
29	132	28	c	4319	5	home	216	216	488	1096
29	132	28	c	4319	6	and	0	0	0	0
29	132	28	c	4319	7	walked	224	224	224	224
29	132	28	c	4319	8	down	0	0	0	0
29	132	28	c	4319	9	to	164	164	164	164
29	132	28	c	4319	10	the	0	0	0	0
29	132	28	c	4319	11	village.	176	428	428	428
29	133	66	c	1302	1	He	0	0	0	0
29	133	66	c	1302	2	held	0	0	0	0
29	133	66	c	1302	3	his	0	0	0	0
29	133	66	c	1302	4	mother	268	268	268	628
29	133	66	c	1302	5	tight	188	308	308	308
29	133	66	c	1302	6	and	0	0	0	0
29	133	66	c	1302	7	she	184	184	184	184
29	133	66	c	1302	8	cried	204	204	204	204
29	133	66	c	1302	9	into	220	220	220	220
29	133	66	c	1302	10	his	0	0	0	0
29	133	66	c	1302	11	chest.	140	292	292	504
29	134	141	-	NaN	1	He	136	136	136	136
29	134	141	-	NaN	2	went	148	148	148	148
29	134	141	-	NaN	3	to	116	116	116	116
29	134	141	-	NaN	4	the	0	0	0	0
29	134	141	-	NaN	5	door	196	196	196	196
29	134	141	-	NaN	6	and	0	0	0	0
29	134	141	-	NaN	7	walked	200	200	200	200
29	134	141	-	NaN	8	out	304	304	304	304
29	134	141	-	NaN	9	of	0	0	0	0
29	134	141	-	NaN	10	the	0	0	0	0
29	134	141	-	NaN	11	room.	308	308	308	308
29	135	127	c	2394	1	His	208	208	208	208
29	135	127	c	2394	2	helmet	288	288	288	288
29	135	127	c	2394	3	was	0	0	0	0
29	135	127	c	2394	4	lost	160	276	276	276
29	135	127	c	2394	5	but	296	296	296	296
29	135	127	c	2394	6	he	0	0	0	0
29	135	127	c	2394	7	could	224	224	224	224
29	135	127	c	2394	8	still	280	280	280	280
29	135	127	c	2394	9	do	0	0	0	0
29	135	127	c	2394	10	some	260	260	260	260
29	135	127	c	2394	11	damage.	164	164	380	956
29	136	186	c	2546	1	Ken	304	304	304	304
29	136	186	c	2546	2	just	144	260	260	260
29	136	186	c	2546	3	hoped	224	224	224	224
29	136	186	c	2546	4	he	0	0	0	0
29	136	186	c	2546	5	wasn't	296	296	296	296
29	136	186	c	2546	6	taking	112	112	336	512
29	136	186	c	2546	7	his	0	0	0	0
29	136	186	c	2546	8	temper	192	192	192	456
29	136	186	c	2546	9	out	240	240	240	240
29	136	186	c	2546	10	on	0	0	0	0
29	136	186	c	2546	11	Chris.	272	272	272	612
29	137	197	-	NaN	1	Lawrence	308	308	308	308
29	137	197	-	NaN	2	rubbed	240	240	240	240
29	137	197	-	NaN	3	the	0	0	0	0
29	137	197	-	NaN	4	back	188	188	188	188
29	137	197	-	NaN	5	of	0	0	0	0
29	137	197	-	NaN	6	his	0	0	0	0
29	137	197	-	NaN	7	neck	176	176	176	176
29	137	197	-	NaN	8	and	0	0	0	0
29	137	197	-	NaN	9	hung	240	240	240	240
29	137	197	-	NaN	10	his	220	220	220	220
29	137	197	-	NaN	11	head.	132	256	256	256
29	138	54	c	1590	1	Lewis	0	0	0	0
29	138	54	c	1590	2	sat	0	0	0	0
29	138	54	c	1590	3	down	0	0	0	0
29	138	54	c	1590	4	and	228	228	228	924
29	138	54	c	1590	5	Lucy	204	204	204	204
29	138	54	c	1590	6	laid	216	216	216	216
29	138	54	c	1590	7	her	0	0	0	0
29	138	54	c	1590	8	hand	412	412	412	412
29	138	54	c	1590	9	on	0	0	0	0
29	138	54	c	1590	10	his	0	0	0	0
29	138	54	c	1590	11	cheek.	168	352	352	352
29	139	51	c	2103	1	Matthew	0	0	0	0
29	139	51	c	2103	2	stood	48	48	48	48
29	139	51	c	2103	3	against	192	192	396	840
29	139	51	c	2103	4	the	0	0	0	0
29	139	51	c	2103	5	wall	0	0	0	0
29	139	51	c	2103	6	with	156	156	156	156
29	139	51	c	2103	7	his	0	0	0	0
29	139	51	c	2103	8	hands	216	372	372	372
29	139	51	c	2103	9	behind	228	228	228	228
29	139	51	c	2103	10	his	0	0	0	0
29	139	51	c	2103	11	back.	252	252	252	1004
29	140	101	-	NaN	1	Run	0	0	0	0
29	140	101	-	NaN	2	along	280	336	336	336
29	140	101	-	NaN	3	home	204	204	204	204
29	140	101	-	NaN	4	now	0	0	0	0
29	140	101	-	NaN	5	and	192	192	192	192
29	140	101	-	NaN	6	bring	216	216	216	216
29	140	101	-	NaN	7	us	0	0	0	0
29	140	101	-	NaN	8	some	196	196	196	196
29	140	101	-	NaN	9	men	204	204	204	380
29	140	101	-	NaN	10	to	0	0	0	0
29	140	101	-	NaN	11	kill.	196	196	196	552
29	141	48	e	2069	1	She	0	0	0	0
29	141	48	e	2069	2	just	0	0	0	0
29	141	48	e	2069	3	kept	0	0	0	0
29	141	48	e	2069	4	telling	244	244	432	1096
29	141	48	e	2069	5	herself	208	208	208	208
29	141	48	e	2069	6	he	0	0	0	0
29	141	48	e	2069	7	had	180	180	180	268
29	141	48	e	2069	8	to	0	0	0	0
29	141	48	e	2069	9	learn	172	344	344	344
29	141	48	e	2069	10	a	0	0	0	0
29	141	48	e	2069	11	lesson.	176	176	176	644
29	142	38	c	1924	1	She	0	0	0	0
29	142	38	c	1924	2	wound	0	0	0	0
29	142	38	c	1924	3	up	0	0	0	0
29	142	38	c	1924	4	talking	100	232	632	1216
29	142	38	c	1924	5	to	0	0	0	0
29	142	38	c	1924	6	Barry	176	176	176	176
29	142	38	c	1924	7	about	192	192	192	192
29	142	38	c	1924	8	her	188	188	188	188
29	142	38	c	1924	9	time	280	280	280	520
29	142	38	c	1924	10	in	80	80	80	80
29	142	38	c	1924	11	India.	144	256	256	256
29	143	148	c	2683	1	The	0	0	0	0
29	143	148	c	2683	2	gate	0	0	0	0
29	143	148	c	2683	3	was	0	0	0	0
29	143	148	c	2683	4	double,	248	248	460	748
29	143	148	c	2683	5	one	0	0	0	0
29	143	148	c	2683	6	huge	204	796	796	796
29	143	148	c	2683	7	mass	0	0	0	0
29	143	148	c	2683	8	of	160	160	160	252
29	143	148	c	2683	9	wood	0	0	0	0
29	143	148	c	2683	10	following	156	444	444	444
29	143	148	c	2683	11	another.	140	140	496	680
29	144	8	-	NaN	1	The	0	0	0	0
29	144	8	-	NaN	2	gathered	0	0	0	0
29	144	8	-	NaN	3	villagers	160	244	436	764
29	144	8	-	NaN	4	took	0	0	0	0
29	144	8	-	NaN	5	a	132	132	132	820
29	144	8	-	NaN	6	step	188	188	188	188
29	144	8	-	NaN	7	back,	192	192	192	192
29	144	8	-	NaN	8	almost	344	344	344	344
29	144	8	-	NaN	9	as	0	0	0	0
29	144	8	-	NaN	10	one	224	224	224	224
29	144	8	-	NaN	11	man.	148	148	148	148
29	145	13	-	NaN	1	We	0	0	0	0
29	145	13	-	NaN	2	shall	0	0	0	0
29	145	13	-	NaN	3	arrive	0	0	0	0
29	145	13	-	NaN	4	properly	0	0	0	0
29	145	13	-	NaN	5	or	232	232	232	1148
29	145	13	-	NaN	6	you	176	176	176	176
29	145	13	-	NaN	7	will	0	0	0	0
29	145	13	-	NaN	8	never	180	328	328	328
29	145	13	-	NaN	9	live	0	0	0	0
29	145	13	-	NaN	10	this	168	168	168	292
29	145	13	-	NaN	11	down.	188	288	288	288
29	146	12	c	2973	1	While	0	0	0	0
29	146	12	c	2973	2	they	0	0	0	0
29	146	12	c	2973	3	sat	0	0	0	0
29	146	12	c	2973	4	drinking	220	220	400	1324
29	146	12	c	2973	5	their	132	280	280	280
29	146	12	c	2973	6	tea,	0	0	0	0
29	146	12	c	2973	7	Mick	160	160	160	160
29	146	12	c	2973	8	dug	0	0	0	0
29	146	12	c	2973	9	them	132	236	236	236
29	146	12	c	2973	10	a	0	0	0	0
29	146	12	c	2973	11	trench.	184	184	360	1288
29	147	112	-	NaN	1	You	0	0	0	0
29	147	112	-	NaN	2	know	96	96	96	96
29	147	112	-	NaN	3	better	128	128	272	428
29	147	112	-	NaN	4	than	0	0	0	0
29	147	112	-	NaN	5	to	208	208	208	208
29	147	112	-	NaN	6	talk	136	136	136	136
29	147	112	-	NaN	7	to	0	0	0	0
29	147	112	-	NaN	8	your	136	136	136	136
29	147	112	-	NaN	9	mother	144	144	144	144
29	147	112	-	NaN	10	like	184	184	184	184
29	147	112	-	NaN	11	that.	100	100	100	324
29	148	3	c	2032	1	You	0	0	0	0
29	148	3	c	2032	2	know	0	0	0	0
29	148	3	c	2032	3	that	0	0	0	0
29	148	3	c	2032	4	I	0	0	0	0
29	148	3	c	2032	5	will	0	0	0	0
29	148	3	c	2032	6	do	0	0	0	0
29	148	3	c	2032	7	whatever	256	256	496	1532
29	148	3	c	2032	8	you	232	232	232	232
29	148	3	c	2032	9	ask	192	192	192	192
29	148	3	c	2032	10	of	0	0	0	0
29	148	3	c	2032	11	me.	192	392	392	392
29	149	41	c	2122	1	You	0	0	0	0
29	149	41	c	2122	2	shouldn't	0	0	0	0
29	149	41	c	2122	3	have	0	0	0	0
29	149	41	c	2122	4	been	0	0	0	0
29	149	41	c	2122	5	racing	224	224	372	1036
29	149	41	c	2122	6	my	0	0	0	0
29	149	41	c	2122	7	truck	164	308	308	308
29	149	41	c	2122	8	in	0	0	0	0
29	149	41	c	2122	9	the	0	0	0	0
29	149	41	c	2122	10	first	156	308	308	308
29	149	41	c	2122	11	place.	104	104	104	440
29	150	184	-	NaN	1	A	0	0	0	0
29	150	184	-	NaN	2	smile	188	188	188	188
29	150	184	-	NaN	3	came	192	192	412	556
29	150	184	-	NaN	4	to	0	0	0	0
29	150	184	-	NaN	5	his	156	156	156	156
29	150	184	-	NaN	6	lips	120	120	120	120
29	150	184	-	NaN	7	as	0	0	0	0
29	150	184	-	NaN	8	he	0	0	0	0
29	150	184	-	NaN	9	thought	136	136	244	480
29	150	184	-	NaN	10	of	0	0	0	0
29	150	184	-	NaN	11	an	0	0	0	0
29	150	184	-	NaN	12	idea.	240	240	240	524
29	151	125	c	1793	1	All	0	0	0	0
29	151	125	c	1793	2	last	0	0	0	0
29	151	125	c	1793	3	week	124	124	296	536
29	151	125	c	1793	4	there	0	0	0	0
29	151	125	c	1793	5	was	204	204	204	204
29	151	125	c	1793	6	a	0	0	0	0
29	151	125	c	1793	7	white	312	312	312	312
29	151	125	c	1793	8	van	0	0	0	0
29	151	125	c	1793	9	parked	104	272	272	272
29	151	125	c	1793	10	across	160	160	160	160
29	151	125	c	1793	11	the	0	0	0	0
29	151	125	c	1793	12	street.	224	224	224	788
29	152	154	-	NaN	1	Finally	296	296	296	296
29	152	154	-	NaN	2	Maria	220	220	220	220
29	152	154	-	NaN	3	sat	0	0	0	0
29	152	154	-	NaN	4	down	292	292	292	292
29	152	154	-	NaN	5	with	0	0	0	0
29	152	154	-	NaN	6	a	144	144	144	144
29	152	154	-	NaN	7	cup	164	164	164	164
29	152	154	-	NaN	8	of	0	0	0	0
29	152	154	-	NaN	9	tea	164	164	164	164
29	152	154	-	NaN	10	and	0	0	0	0
29	152	154	-	NaN	11	a	0	0	0	0
29	152	154	-	NaN	12	sandwich.	204	444	444	444
29	154	175	e	1440	1	He	0	0	0	0
29	154	175	e	1440	2	didn't	300	300	300	300
29	154	175	e	1440	3	seem	168	168	168	168
29	154	175	e	1440	4	to	0	0	0	0
29	154	175	e	1440	5	mind	208	208	208	208
29	154	175	e	1440	6	that	0	0	0	0
29	154	175	e	1440	7	she	212	212	212	212
29	154	175	e	1440	8	was	164	164	164	164
29	154	175	e	1440	9	screaming	156	156	156	156
29	154	175	e	1440	10	in	0	0	0	0
29	154	175	e	1440	11	his	164	164	164	164
29	154	175	e	1440	12	ear.	152	252	252	532
29	155	94	c	1926	1	He	0	0	0	0
29	155	94	c	1926	2	drank	232	316	316	316
29	155	94	c	1926	3	too	0	0	0	0
29	155	94	c	1926	4	much	232	232	232	232
29	155	94	c	1926	5	at	0	0	0	0
29	155	94	c	1926	6	times	220	220	220	220
29	155	94	c	1926	7	and	0	0	0	0
29	155	94	c	1926	8	washed	352	352	352	352
29	155	94	c	1926	9	too	236	236	236	236
29	155	94	c	1926	10	little	220	220	220	220
29	155	94	c	1926	11	at	0	0	0	0
29	155	94	c	1926	12	times.	200	200	392	488
29	156	92	-	NaN	1	He	56	56	56	56
29	156	92	-	NaN	2	folded	240	412	412	412
29	156	92	-	NaN	3	his	0	0	0	0
29	156	92	-	NaN	4	arms	204	360	360	360
29	156	92	-	NaN	5	across	212	212	212	212
29	156	92	-	NaN	6	his	0	0	0	0
29	156	92	-	NaN	7	chest	196	196	196	196
29	156	92	-	NaN	8	and	0	0	0	0
29	156	92	-	NaN	9	put	200	200	200	200
29	156	92	-	NaN	10	out	0	0	0	0
29	156	92	-	NaN	11	his	180	180	180	180
29	156	92	-	NaN	12	lip.	152	268	268	468
29	157	73	c	2128	1	He	0	0	0	0
29	157	73	c	2128	2	had	0	0	0	0
29	157	73	c	2128	3	another	228	228	524	712
29	157	73	c	2128	4	shock	204	204	204	204
29	157	73	c	2128	5	when	184	184	184	184
29	157	73	c	2128	6	they	0	0	0	0
29	157	73	c	2128	7	told	184	184	184	184
29	157	73	c	2128	8	him	196	196	196	196
29	157	73	c	2128	9	he	0	0	0	0
29	157	73	c	2128	10	was	216	216	216	216
29	157	73	c	2128	11	moving	184	184	184	184
29	157	73	c	2128	12	cells.	352	476	476	476
29	158	33	c	4540	1	He	0	0	0	0
29	158	33	c	4540	2	put	0	0	0	0
29	158	33	c	4540	3	his	0	0	0	0
29	158	33	c	4540	4	hands	0	0	0	0
29	158	33	c	4540	5	in	236	236	236	656
29	158	33	c	4540	6	his	160	160	160	160
29	158	33	c	4540	7	pockets	136	136	136	136
29	158	33	c	4540	8	and	0	0	0	0
29	158	33	c	4540	9	leaned	168	168	168	168
29	158	33	c	4540	10	against	216	348	348	348
29	158	33	c	4540	11	the	0	0	0	0
29	158	33	c	4540	12	truck.	548	548	548	1100
29	159	5	e	3634	1	He	0	0	0	0
29	159	5	e	3634	2	was	0	0	0	0
29	159	5	e	3634	3	built	0	0	0	0
29	159	5	e	3634	4	with	0	0	0	0
29	159	5	e	3634	5	muscle	0	0	0	0
29	159	5	e	3634	6	and	212	212	212	924
29	159	5	e	3634	7	liked	228	228	228	228
29	159	5	e	3634	8	to	0	0	0	0
29	159	5	e	3634	9	throw	160	160	360	596
29	159	5	e	3634	10	his	0	0	0	0
29	159	5	e	3634	11	weight	128	244	244	244
29	159	5	e	3634	12	around.	208	208	208	756
29	160	42	-	NaN	1	I	0	0	0	0
29	160	42	-	NaN	2	am	0	0	0	0
29	160	42	-	NaN	3	trying,	0	0	0	0
29	160	42	-	NaN	4	old	0	0	0	0
29	160	42	-	NaN	5	man,	0	0	0	0
29	160	42	-	NaN	6	but	0	0	0	0
29	160	42	-	NaN	7	I	284	284	284	1212
29	160	42	-	NaN	8	would	212	212	212	212
29	160	42	-	NaN	9	rather	168	336	336	336
29	160	42	-	NaN	10	kill	160	160	160	160
29	160	42	-	NaN	11	the	0	0	0	0
29	160	42	-	NaN	12	ship.	124	244	244	244
29	161	102	c	3245	1	I	0	0	0	0
29	161	102	c	3245	2	shall	96	400	400	400
29	161	102	c	3245	3	have	184	184	184	184
29	161	102	c	3245	4	a	0	0	0	0
29	161	102	c	3245	5	victory	188	188	188	188
29	161	102	c	3245	6	and	0	0	0	0
29	161	102	c	3245	7	I	132	132	132	132
29	161	102	c	3245	8	want	200	200	200	200
29	161	102	c	3245	9	it	0	0	0	0
29	161	102	c	3245	10	to	164	164	164	164
29	161	102	c	3245	11	be	0	0	0	0
29	161	102	c	3245	12	remembered.	112	364	364	364
29	162	11	e	4257	1	In	0	0	0	0
29	162	11	e	4257	2	the	0	0	0	0
29	162	11	e	4257	3	morning	0	0	0	0
29	162	11	e	4257	4	Mickey	0	0	0	0
29	162	11	e	4257	5	stood	240	240	472	1124
29	162	11	e	4257	6	straight	288	288	288	288
29	162	11	e	4257	7	with	0	0	0	0
29	162	11	e	4257	8	his	180	180	180	180
29	162	11	e	4257	9	hand	0	0	0	0
29	162	11	e	4257	10	behind	252	664	664	664
29	162	11	e	4257	11	his	156	156	156	156
29	162	11	e	4257	12	back.	100	100	100	792
29	163	162	c	1574	1	In	0	0	0	0
29	163	162	c	1574	2	the	308	308	308	308
29	163	162	c	1574	3	morning	148	148	148	148
29	163	162	c	1574	4	at	0	0	0	0
29	163	162	c	1574	5	breakfast	200	200	200	200
29	163	162	c	1574	6	Mike	184	184	184	184
29	163	162	c	1574	7	smiled	196	196	196	196
29	163	162	c	1574	8	at	0	0	0	0
29	163	162	c	1574	9	the	0	0	0	0
29	163	162	c	1574	10	letter	168	168	168	168
29	163	162	c	1574	11	he	124	124	124	124
29	163	162	c	1574	12	received.	272	272	272	604
29	164	198	c	3713	1	It	0	0	0	0
29	164	198	c	3713	2	had	280	280	280	280
29	164	198	c	3713	3	been	152	152	152	152
29	164	198	c	3713	4	two	0	0	0	0
29	164	198	c	3713	5	weeks	184	184	184	184
29	164	198	c	3713	6	since	200	200	200	200
29	164	198	c	3713	7	Philip	236	236	236	236
29	164	198	c	3713	8	had	0	0	0	0
29	164	198	c	3713	9	been	172	172	172	172
29	164	198	c	3713	10	sent	120	336	336	336
29	164	198	c	3713	11	to	0	0	0	0
29	164	198	c	3713	12	prison.	224	224	224	224
29	165	103	-	NaN	1	It	0	0	0	0
29	165	103	-	NaN	2	is	264	324	324	324
29	165	103	-	NaN	3	not	0	0	0	0
29	165	103	-	NaN	4	the	168	168	168	168
29	165	103	-	NaN	5	most	136	136	136	136
29	165	103	-	NaN	6	fragrant	232	232	232	232
29	165	103	-	NaN	7	of	0	0	0	0
29	165	103	-	NaN	8	places	272	272	272	272
29	165	103	-	NaN	9	but	0	0	0	0
29	165	103	-	NaN	10	we	288	288	288	288
29	165	103	-	NaN	11	make	248	324	324	324
29	165	103	-	NaN	12	do.	156	576	576	576
29	166	130	e	3185	1	James	0	0	0	0
29	166	130	e	3185	2	walked	244	244	428	564
29	166	130	e	3185	3	in	0	0	0	0
29	166	130	e	3185	4	to	0	0	0	0
29	166	130	e	3185	5	wake	172	172	172	172
29	166	130	e	3185	6	Samuel	184	184	184	184
29	166	130	e	3185	7	at	0	0	0	0
29	166	130	e	3185	8	four	108	108	316	792
29	166	130	e	3185	9	thirty	164	164	164	164
29	166	130	e	3185	10	in	0	0	0	0
29	166	130	e	3185	11	the	0	0	0	0
29	166	130	e	3185	12	morning.	264	264	264	264
29	169	91	-	NaN	1	Let	0	0	0	0
29	169	91	-	NaN	2	us	268	268	268	336
29	169	91	-	NaN	3	give	196	196	196	196
29	169	91	-	NaN	4	battle	176	176	176	176
29	169	91	-	NaN	5	to	0	0	0	0
29	169	91	-	NaN	6	these	220	220	220	220
29	169	91	-	NaN	7	foreign	236	236	236	236
29	169	91	-	NaN	8	snakes	224	224	224	224
29	169	91	-	NaN	9	once	0	0	0	0
29	169	91	-	NaN	10	and	180	180	180	180
29	169	91	-	NaN	11	for	192	192	360	456
29	169	91	-	NaN	12	all.	72	72	72	72
29	170	143	c	1686	1	Tommy	60	60	60	60
29	170	143	c	1686	2	came	160	160	160	252
29	170	143	c	1686	3	out	176	292	292	292
29	170	143	c	1686	4	of	0	0	0	0
29	170	143	c	1686	5	the	0	0	0	0
29	170	143	c	1686	6	staff	0	0	0	0
29	170	143	c	1686	7	room	172	172	172	172
29	170	143	c	1686	8	toilet	228	368	368	368
29	170	143	c	1686	9	looking	148	264	264	264
29	170	143	c	1686	10	a	0	0	0	0
29	170	143	c	1686	11	little	180	180	180	180
29	170	143	c	1686	12	pale.	284	284	284	284
29	172	61	c	3417	1	Michael	216	352	352	352
29	172	61	c	3417	2	knew	232	232	232	232
29	172	61	c	3417	3	they	0	0	0	0
29	172	61	c	3417	4	never	228	228	228	228
29	172	61	c	3417	5	hit	188	188	188	188
29	172	61	c	3417	6	him	128	252	252	252
29	172	61	c	3417	7	and	0	0	0	0
29	172	61	c	3417	8	that	200	200	200	200
29	172	61	c	3417	9	was	0	0	0	0
29	172	61	c	3417	10	half	140	344	344	344
29	172	61	c	3417	11	the	0	0	0	0
29	172	61	c	3417	12	problem.	356	500	500	644
29	173	196	-	NaN	1	Alan	0	0	0	0
29	173	196	-	NaN	2	told	264	264	264	324
29	173	196	-	NaN	3	Jason	188	336	336	336
29	173	196	-	NaN	4	he	0	0	0	0
29	173	196	-	NaN	5	would	232	232	232	232
29	173	196	-	NaN	6	just	156	156	156	156
29	173	196	-	NaN	7	sit	0	0	0	0
29	173	196	-	NaN	8	outside	204	204	204	204
29	173	196	-	NaN	9	to	244	244	244	244
29	173	196	-	NaN	10	have	0	0	0	0
29	173	196	-	NaN	11	his	256	256	256	256
29	173	196	-	NaN	12	lunch.	196	196	196	348
29	174	93	-	NaN	1	Now	0	0	0	0
29	174	93	-	NaN	2	the	228	228	228	360
29	174	93	-	NaN	3	man	0	0	0	0
29	174	93	-	NaN	4	is	204	204	204	204
29	174	93	-	NaN	5	coming	144	144	144	144
29	174	93	-	NaN	6	who	0	0	0	0
29	174	93	-	NaN	7	will	212	212	212	212
29	174	93	-	NaN	8	give	196	196	196	196
29	174	93	-	NaN	9	it	0	0	0	0
29	174	93	-	NaN	10	back	212	212	212	212
29	174	93	-	NaN	11	to	276	452	452	452
29	174	93	-	NaN	12	me.	204	204	204	204
29	175	88	-	NaN	1	She	0	0	0	0
29	175	88	-	NaN	2	threatened	232	232	232	344
29	175	88	-	NaN	3	to	156	156	156	156
29	175	88	-	NaN	4	leave	188	188	188	188
29	175	88	-	NaN	5	before	256	256	256	256
29	175	88	-	NaN	6	and	0	0	0	0
29	175	88	-	NaN	7	this	0	0	0	0
29	175	88	-	NaN	8	time	228	480	480	480
29	175	88	-	NaN	9	she	0	0	0	0
29	175	88	-	NaN	10	just	112	112	112	112
29	175	88	-	NaN	11	had	204	204	204	204
29	175	88	-	NaN	12	enough.	244	364	364	636
29	176	68	e	2921	1	The	0	0	0	0
29	176	68	e	2921	2	first	0	0	0	0
29	176	68	e	2921	3	knife	0	0	0	0
29	176	68	e	2921	4	caught	260	260	260	260
29	176	68	e	2921	5	in	0	0	0	0
29	176	68	e	2921	6	her	192	192	192	192
29	176	68	e	2921	7	skirt	192	192	192	192
29	176	68	e	2921	8	and	208	208	208	208
29	176	68	e	2921	9	she	0	0	0	0
29	176	68	e	2921	10	shook	372	372	648	1568
29	176	68	e	2921	11	it	0	0	0	0
29	176	68	e	2921	12	free.	0	0	0	0
29	177	96	-	NaN	1	The	0	0	0	0
29	177	96	-	NaN	2	last	256	308	308	308
29	177	96	-	NaN	3	thing	188	188	188	188
29	177	96	-	NaN	4	Alex	108	108	108	108
29	177	96	-	NaN	5	felt	212	212	212	212
29	177	96	-	NaN	6	like	0	0	0	0
29	177	96	-	NaN	7	doing	296	296	296	296
29	177	96	-	NaN	8	after	152	152	152	152
29	177	96	-	NaN	9	work	144	144	144	144
29	177	96	-	NaN	10	was	0	0	0	0
29	177	96	-	NaN	11	more	516	516	516	516
29	177	96	-	NaN	12	work.	228	312	312	312
29	178	199	c	2050	1	The	0	0	0	0
29	178	199	c	2050	2	truck	280	392	392	392
29	178	199	c	2050	3	was	0	0	0	0
29	178	199	c	2050	4	an	184	184	184	184
29	178	199	c	2050	5	older	172	172	172	172
29	178	199	c	2050	6	version	232	232	232	232
29	178	199	c	2050	7	of	0	0	0	0
29	178	199	c	2050	8	the	0	0	0	0
29	178	199	c	2050	9	ones	140	300	300	300
29	178	199	c	2050	10	the	0	0	0	0
29	178	199	c	2050	11	others	208	208	208	208
29	178	199	c	2050	12	drove.	168	168	344	448
29	179	106	c	2259	1	They	160	160	160	160
29	179	106	c	2259	2	stared	148	248	248	248
29	179	106	c	2259	3	at	0	0	0	0
29	179	106	c	2259	4	the	0	0	0	0
29	179	106	c	2259	5	black	152	240	240	240
29	179	106	c	2259	6	wall	0	0	0	0
29	179	106	c	2259	7	and	136	136	136	136
29	179	106	c	2259	8	now	0	0	0	0
29	179	106	c	2259	9	this	196	340	340	340
29	179	106	c	2259	10	offered	192	192	192	192
29	179	106	c	2259	11	no	0	0	0	0
29	179	106	c	2259	12	comfort.	224	408	408	548
29	181	76	-	NaN	1	We	108	108	108	108
29	181	76	-	NaN	2	should	220	220	220	220
29	181	76	-	NaN	3	talk	188	188	188	188
29	181	76	-	NaN	4	about	0	0	0	0
29	181	76	-	NaN	5	the	188	188	188	188
29	181	76	-	NaN	6	things	248	248	248	248
29	181	76	-	NaN	7	people	272	272	272	272
29	181	76	-	NaN	8	talk	0	0	0	0
29	181	76	-	NaN	9	about	248	248	248	248
29	181	76	-	NaN	10	on	248	248	248	248
29	181	76	-	NaN	11	first	232	232	232	232
29	181	76	-	NaN	12	dates.	184	184	184	756
29	182	114	-	NaN	1	Why	0	0	0	0
29	182	114	-	NaN	2	don't	232	544	544	544
29	182	114	-	NaN	3	you	0	0	0	0
29	182	114	-	NaN	4	tell	152	152	152	152
29	182	114	-	NaN	5	me	0	0	0	0
29	182	114	-	NaN	6	what	200	200	200	200
29	182	114	-	NaN	7	happened	128	128	128	128
29	182	114	-	NaN	8	on	0	0	0	0
29	182	114	-	NaN	9	Saturday,	164	228	228	228
29	182	114	-	NaN	10	step	0	0	0	0
29	182	114	-	NaN	11	by	216	216	216	216
29	182	114	-	NaN	12	step.	116	116	116	116
29	183	168	c	2440	1	Emma	280	280	280	280
29	183	168	c	2440	2	put	0	0	0	0
29	183	168	c	2440	3	her	144	144	144	280
29	183	168	c	2440	4	mug	0	0	0	0
29	183	168	c	2440	5	of	216	216	216	216
29	183	168	c	2440	6	tea	116	116	116	116
29	183	168	c	2440	7	down	0	0	0	0
29	183	168	c	2440	8	on	232	232	232	232
29	183	168	c	2440	9	the	0	0	0	0
29	183	168	c	2440	10	table	164	164	164	164
29	183	168	c	2440	11	with	0	0	0	0
29	183	168	c	2440	12	a	0	0	0	0
29	183	168	c	2440	13	bang.	160	160	308	440
29	185	180	c	1940	1	Bruce	244	336	336	336
29	185	180	c	1940	2	is	0	0	0	0
29	185	180	c	1940	3	looking	208	208	208	208
29	185	180	c	1940	4	for	0	0	0	0
29	185	180	c	1940	5	someone	200	360	360	360
29	185	180	c	1940	6	to	0	0	0	0
29	185	180	c	1940	7	take	244	244	244	244
29	185	180	c	1940	8	the	0	0	0	0
29	185	180	c	1940	9	spare	188	188	188	188
29	185	180	c	1940	10	room	104	104	104	104
29	185	180	c	1940	11	in	136	136	136	136
29	185	180	c	1940	12	his	216	216	216	216
29	185	180	c	1940	13	flat.	208	208	208	344
29	186	190	-	NaN	1	From	300	300	300	300
29	186	190	-	NaN	2	the	0	0	0	0
29	186	190	-	NaN	3	moment	160	160	160	160
29	186	190	-	NaN	4	we	0	0	0	0
29	186	190	-	NaN	5	leave	232	232	232	232
29	186	190	-	NaN	6	this	0	0	0	0
29	186	190	-	NaN	7	spot	180	248	248	428
29	186	190	-	NaN	8	be	0	0	0	0
